45.5,0.30843,35.872,0.23594,49.897
45.667,0.30827,35.871,0.23581,49.897
45.833,0.3081,35.869,0.23569,49.897
46,0.30794,35.868,0.23557,49.897
46.167,0.30778,35.866,0.23545,49.897
46.333,0.30762,35.865,0.23533,49.897
46.5,0.30746,35.863,0.23521,49.897
46.667,0.3073,35.862,0.23509,49.897
46.833,0.30715,35.86,0.23497,49.897
47,0.30699,35.859,0.23485,49.897
47.167,0.30684,35.857,0.23473,49.897
47.333,0.30668,35.856,0.23462,49.897
47.5,0.30653,35.854,0.2345,49.897
47.667,0.30638,35.853,0.23439,49.897
47.833,0.30623,35.851,0.23427,49.897
48,0.30608,35.85,0.23416,49.897
48.167,0.30593,35.848,0.23405,49.897
48.333,0.30578,35.847,0.23394,49.897
48.5,0.30564,35.846,0.23383,49.897
48.667,0.30549,35.844,0.23372,49.896
48.833,0.30535,35.843,0.23361,49.896
49,0.3052,35.841,0.2335,49.896
49.167,0.30506,35.84,0.23339,49.896
49.333,0.30492,35.838,0.23328,49.896
49.5,0.30478,35.837,0.23318,49.896
49.667,0.30464,35.836,0.23307,49.896
49.833,0.3045,35.834,0.23296,49.896
50,0.30436,35.833,0.23286,49.896
50.167,0.30422,35.832,0.23276,49.896
50.333,0.30409,35.83,0.23265,49.896
50.5,0.30395,35.829,0.23255,49.896
50.667,0.30382,35.827,0.23245,49.896
50.833,0.30368,35.826,0.23234,49.896
51,0.30355,35.825,0.23224,49.896
51.167,0.30342,35.823,0.23214,49.896
51.333,0.30329,35.822,0.23204,49.896
51.5,0.30316,35.821,0.23194,49.896
51.667,0.30303,35.82,0.23185,49.896
51.833,0.3029,35.818,0.23175,49.896
52,0.30277,35.817,0.23165,49.896
52.167,0.30264,35.816,0.23155,49.896
52.333,0.30252,35.814,0.23146,49.896
52.5,0.30239,35.813,0.23136,49.896
52.667,0.30227,35.812,0.23127,49.896
52.833,0.30214,35.811,0.23117,49.896
53,0.30202,35.809,0.23108,49.896
53.167,0.3019,35.808,0.23098,49.896
53.333,0.30177,35.807,0.23089,49.896
53.5,0.30165,35.805,0.2308,49.896
53.667,0.30153,35.804,0.23071,49.896
53.833,0.30141,35.803,0.23061,49.896
54,0.30129,35.802,0.23052,49.896
54.167,0.30117,35.801,0.23043,49.896
54.333,0.30106,35.799,0.23034,49.896
54.5,0.30094,35.798,0.23025,49.896
54.667,0.30082,35.797,0.23016,49.896
54.833,0.30071,35.796,0.23008,49.896
55,0.30059,35.795,0.22999,49.896
55.167,0.30048,35.793,0.2299,49.896
55.333,0.30036,35.792,0.22981,49.896
55.5,0.30025,35.791,0.22973,49.896
55.667,0.30014,35.79,0.22964,49.896
55.833,0.30002,35.789,0.22955,49.896
56,0.29991,35.787,0.22947,49.896
56.167,0.2998,35.786,0.22938,49.896
56.333,0.29969,35.785,0.2293,49.896
56.5,0.29958,35.784,0.22921,49.896
56.667,0.29947,35.783,0.22913,49.896
56.833,0.29936,35.782,0.22905,49.896
57,0.29926,35.78,0.22896,49.896
57.167,0.29915,35.779,0.22888,49.896
57.333,0.29904,35.778,0.2288,49.896
57.5,0.29894,35.777,0.22872,49.896
57.667,0.29883,35.776,0.22864,49.896
57.833,0.29872,35.775,0.22856,49.896
58,0.29862,35.774,0.22848,49.896
58.167,0.29852,35.773,0.2284,49.896
58.333,0.29841,35.772,0.22832,49.896
58.5,0.29831,35.77,0.22824,49.896
58.667,0.29821,35.769,0.22816,49.896
58.833,0.2981,35.768,0.22808,49.896
59,0.298,35.767,0.228,49.896
59.167,0.2979,35.766,0.22792,49.896
59.333,0.2978,35.765,0.22785,49.896
59.5,0.2977,35.764,0.22777,49.896
59.667,0.2976,35.763,0.22769,49.896
59.833,0.2975,35.762,0.22762,49.896
60,0.2974,35.761,0.22754,49.896
60.167,0.29731,35.76,0.22747,49.896
60.333,0.29721,35.759,0.22739,49.896
